Rucsac: Solutie Random n-50 k-10000

Solutii:
V	G	Solutie

675	127	11001000000011011110110010111111100000010110110100

672	132	11000110011100110011000010001010101110111110110001

704	145	10110011110101010000111000110101101101011010011110

753	147	00011010100110101101100100111000011110011110011101

544	127	01111010101000110000010110010010100101010001111000

528	94	00011100011000100001101011001000111010011011001010

773	132	10000110110011101011001111100100110011101000101110

660	139	10100111011100110100110101010111111011001001000000

601	148	00110111111110010001011100000000110111010000010100

536	129	01101000011111110101000111100100100000001000101011

717	142	10110001101001001110100111000011111111001010100011

584	121	01000100100100100001111011110011011001110000011100

558	119	00100000001110000101111011110011010010001011001010

787	166	11100010011101000101010100110111011111111101111010

616	123	00101100011000010001101010100110100111000110110001

848	158	10011001010101000011111111111111111011011000111011

637	148	01010101011101011100010100111101101000110100010110

733	137	11111100001111000111100110001110001100000110100110

549	100	10010000110011000000001010101011100101111001000110

785	138	00110100011100110111011101001111101011011011101110

717	122	10000100101001111010101101100100010100111110111010

667	147	00001001111011010110110011110110110000011110100011

667	161	01101101011111101111111000110000110000000110010011

741	143	01110100010111111011001000111010011101000101111000

750	150	01100110011010010111101000111110010101001100110111

614	132	11111000010101000001010010100000111111000010101011

533	107	01101101110010110000100011000110011000101000100100

516	104	00001101111000000000011110011011000001110010010010

620	133	01101000110000011000010110000011100101101100101111

647	118	00000110000010101110101100100010101111010100011001

571	123	11100101011010110001010100001110110000100110000101

652	150	01110101001111111000000100111101111000011110110000

635	121	00010000100101001010100011100001100111100011110111

905	165	11000011000010111010111110110111110111000011011111

512	116	00000001110001111001101000101001111010000010010001

606	116	01101110010011101000100100001011001100100001001101

546	135	01000101001001010011100110011101100010100001101111

650	137	11010001010001000111010111111101000101101100010111

609	135	01011010001100010110111011110000000111101001010000

557	96	00001000100100100110100000101101001110011010101110

587	129	01000101011011100001000011101101101010000011110111

720	134	10000111001110111000100110010010000011001111001111

618	118	00001110000100010100010101011110011101111000010001

706	137	10101000111011000101101101111100000111001111010100

587	100	00000100011001100111110101101110000000100010110111

645	133	00111101110000110111000011011101100011000011101101

577	128	11001011001010110000111101000011000011001000111001

727	137	00000000110101111111001100100010110111001110011010

604	110	00101001110011101110100110001110010011010000001100

631	110	10011001011110110010110101001110000110011011100000

692	117	10000010110010101010001110001101010111100001100011

533	107	00000000001000110101101001011001111101010001011110

858	161	11001010001111011000100010111110001111111101111110

547	123	10000001000111000100111011100100111010010100010010

774	127	00001100011000001010011010001011111111101010111111

697	138	00111011000000111110111100001101100011001111011010

662	141	11001001111011100011010101001010101100101110011011

792	159	11011110010000011101010010110011101110110110010011

624	109	11001011011000000011000111000110100110100110001100

464	98	00001100001010001001010011100000001110101000011001

657	113	10110010100100011010010011101010010100101001111000

727	121	00000100000100011111110101111010010101100011011110

662	141	01001101001101000001101101110011000101001110011110

477	95	11010101010110100000010010001010111001010011000000

860	168	11011110110001010111011100011001011100010111110110

484	108	00100010110011111101101000110100000001110001000000

750	137	10011101001001111110011001000011010010000110111101

629	121	10111101011010110100000101101100110001011001010011

662	144	11101011110011111110100000001000110101000011111001

775	139	10000110001011001011001110011101011100001111101011

616	131	11000101111001001001100001011010111111101001011100

599	119	11001000110100000111010011111000001100111001100101

538	108	00010100111010100101101100110001010001010010100100

584	135	11000001001110000101101100101010100011110111101001

517	98	11000100010110001000100001101011110101110000101000

491	107	01111100001000000111101001001011100001110101010000

564	112	10010010001000110100011110001000101011001010110001

682	124	00011110001011111110001111110010000010001001000000

588	131	10110111001001100001110010100100100100111111000110

798	174	01011111111010111100011101011000011100010101000111

747	141	00001111100111110010100001100111001001011110001111

631	135	00110110011101001101011011010101101011010000010100

766	141	10010111011000110010010100110011100010101110111111

674	121	10011110000100110000010001101111101001101100110010

621	129	00000010110000110110111110011001101010001011110001

744	142	10111110101000011110110010001111101101011000100101

568	121	01110001110110101100001110010110100010011000000110

694	149	01101100100100010101001011100100011111100010100011

784	169	10101110111101001100111000101001111101110111000001

770	146	00101101111110001110001100101011111000101001101101

715	122	10010011010000111011101100010110100011011100100111

566	133	10101101101001100011001001011101110011000100000001

608	78	10010000000100001110001111100100000101000011101100

685	127	00001011110101001011000100010100001101100110111101

708	150	11101010111010011001010100011110101110011110000001

603	129	00100110111011111010110000000101001101110000011011

825	139	10110100110010110110001000110111010101101111111101

811	160	11001110110001011110110000111000111111101011101100

700	120	10000011110010111011101111001101010000100011100010

646	156	11110101100001010101110101111011100010101010110100

536	113	10010010001001100101101101001001011001001100100001

747	151	10101011011010001001011100001001010110101111111011

646	108	10001000001100101010000110011011100011111111001001

751	138	11001000101100101111001101011110111101010101101000

488	78	10001000000000111001100000100101001010101001000101

633	137	00111001001111011111010111101001000001001010001010

666	144	11110111111001111000001101000101000010101110011001

597	147	00010110011111010100010010010000100101100111101011

660	135	00010110000110111101100010100100001111001101110010

842	163	00100010001100110110101111111000111111000111011011

551	115	00001000110110000101101010000111110010001001100101

538	100	01011100111000110011101010001100001000101000001110

763	154	00101100110111000001111110010110111111001010000110

525	124	11100101011011100110010000100101101110001010101000

732	128	10010011101010101011101111100100000011101011100101

699	100	00001110000000001110000111101110001100000100110110

625	137	01110011111101001111100111100100110001000010011000

704	150	10100101110111101100110110100100100111111010001110

494	106	00110010101110000001000100000010010111101010100000

612	121	11010001101011101011000000111010110101010010000110

533	112	01000010000100101011011010011000001010100101100010

792	176	00010101001111010001111110101111101011110110101101

685	163	01100011100100111111100001010000111110110101100101

771	144	01011100100010110011001111011011010010110011101101

594	141	11011110110011100100010010000101101110000001001011

614	121	01110010010101000011001111110101000001110110100000

648	118	11000100010110001001011001111010101011100001110100

670	135	10001011011001011111111101001001101100000000100100

580	113	11000110001011111110010010101110000000101010000001

741	157	00110111101011010010010100001111001111001101011110

770	145	11001010101100101000111101101010010100100100010111

601	110	10011101011100000000000111011010010101110100110000

530	128	01000011001111000110001001001101100101111011000011

709	155	11111101001110110100100000101011111010111001111010

456	68	00011000010000000000000011110010000011101111010000

565	124	11001101001100010101010101011110000010110010011001

637	147	01001111111010100101101111001000111000111000010101

470	116	11100000111011010111100010001101101001000000010001

736	145	00111011010110011011110010110110000010111110110001

720	143	00110010011111100011111101000010111100000100000111

780	153	11011011010001011001101011011100001110110101010111

746	138	10111000111101011111010111000100110101011011000100

668	142	00110101110110101100101110110001010011000000011101

804	150	11111011111001111100101011000110000010111011111110

817	151	11111110001110101001000100110001011100111011111101

723	143	10011001111110101101111100011010000101001110110100

558	110	00110010001001010111100111010110010000100100011000

677	146	00111111111001100110001110010011100101111001011000

614	131	11000100000101000011011011101001100101101011110011

539	103	10100110001000110001100000001010010010111111011001

709	147	00010101110010110111101011110011000011100100001111

584	119	10010011010100000101001011000100100111000110110011

540	109	00110101001000011110001010010100111101000000110000

725	112	00101100011010000010000011110111001101011110011111

607	138	00000011100010100000011100100000111111011111101001

627	126	10011101000111010110000001110100100100001111101010

689	142	01000010111010111111011110100100110000001011111001

770	143	10111111000101000010001011110010100101101101100110

754	156	11101001100110011001101100110101110010110011110100

640	149	00101111101001110000111001011000010100111111001100

923	184	11001101000101000111101100111111111111111110100111

641	133	11010010111001100000010001001101101101011111101111

807	144	10111010101100100011010110010111001110010111101100

810	153	11111110101110001010101111001010010100110101011001

576	133	10000111111101111001100111001000100000110001000011

870	162	10001010100110111011111110101001110000110111011101

638	150	00111111110101011011010001001001010111101000100000

663	107	10011001000001001011011111011110001001110100000100

716	138	00111111110100001101000111000101011100110010110010

563	134	01100101011101100011000100011100100110111000110111

788	148	11011110001001110110011101101110000010111110001011

685	135	01011010001011101000001001101101010110100011101011

783	165	00011011101111010011001010010101001011111110010111

504	108	11011000001111110110100000001100010110011000011000

448	89	00000000000011011010000100010001000100100111100001

597	95	10100000001110110010001001111000000001010011100111

519	109	11100000010001100100010000101000111001000100111111

562	147	01110101111001100111111000110100110000011001110011

724	157	01001100111111100101010101011100011101100110010110

734	151	00111111100010110000000111110001111001110010011011

652	149	01011000000011110111010001111111100101111101000011

725	131	10011010111010011000111100010101000100101110010110

722	135	00100000111011111001001000111111001000100111100111

605	117	01111000000001111101100001011010011001010111001010

584	120	10110100110100011111000011011001000110100000000011

649	147	00101011001111110100110000101011001011010010110010

674	132	10000110011011100101011101111100101001101010010011

610	120	01001000000110101111010000001101111010111110011100

562	124	10111100101011110010011010110000000010001000010001

658	120	00110100111110010110001100001110010011000111010000

701	167	01101101001100000111011101011101101110111110110001

474	107	11101001000010000100110000011100111010001010001101

813	160	01111110110100010101101100100110101001110110111101

526	108	10001101100010010000100001001101110101101000010110

783	181	11100101101011011111010001011101010111100111110101

587	141	01011001101110101000001010010000110110100110111000

559	94	10000110100000011010111000000100100101100010001110

660	126	00000000011100011110111100010101110101001000111111

750	133	11110101010010100110101010100110001110100110111101

634	142	01100111110011011110110011000000001100110001011110

808	165	01001010101111101110111010011110011011001000101111

888	166	10111101001111111110101010110011101001101011000111

646	112	01110010000100000110100110110010101100000011011110

546	125	11001111001011111001101100000000001000110100001000

563	114	01100010010111000010101000110100101100010110010010

609	128	00100110101010111100100001110010111001101001001001

729	153	01011011111000100000010111101000111111011010111101

638	103	10010110010111001011000000111100001010001000011111

561	106	10101100101010000101000100111010011000100001110000

604	118	10110111100011001100000000010110001100010101111100

681	131	11001001011000011110001101101001001110100101001001

721	139	00100010001010010100110010110110011101110111000111

591	122	10000000001111001101001101101000110100110100000101

654	117	10011101100001100110000101110101010101010000011110

552	101	10011011101000001101000001110000001001010001100110

599	115	10101001111100100000010100110100101011101011000100

763	148	00010111100000111011011110000011111100001001010111

653	116	00011110000101001100101011001110111100110000000100

614	127	10100001000111001101101010011000101101100011111100

432	87	01000000011010100010000000001000000111111101111101

494	97	01010100011000111000001100011011100100000000011010

802	155	10001011011011011111011011111010000110000100001110

647	123	10101000000000110101010111100011000111111010110001

752	123	10010010110001101011000111011011010100000110110101

703	137	01010010010001101100001100011111110011100111111001

487	104	01110101011000010010010100000000010100011110101100

881	152	11101100000100111010011010100111110011100111101110

840	181	11000110111110110100111100110011100100110110110111

698	114	00111000000100000010011110010111011110110011001010

764	164	11101111111101001111101100010101000100100100011110

613	121	01000011110010101110010011111000001001001011101101

673	120	11001001001000111011101101011101101010100011000100

688	117	10110100110010010110101111001010100100101001011110

782	145	11111010010100111011000010100001110011110110011011

779	169	01011010001011010111010111111011110011100011010001

813	149	00011110100110101100100011100101011111010111000110

499	125	00110101101011000101000010011110100001100010111011

763	160	11111101001011111100000110001010111111101011100000

614	116	00011110010000000101001110110011110100110001010000

507	115	11101111011000001011010000011001000101001100011000

606	146	11100011010101100100110110011111100101010001110001

682	135	00001111000111000111001100100100011011101010000011

625	115	00011100010100001101100111001100101011110101011010

484	95	01011001010010110000000001111000001101100000000110

701	149	10111011101001111011111101001001010100000110000000

499	96	00001101111000100001000110010110010001011110010000

673	155	00101011110111111100110111011010000011010000011001

501	97	00101011100000010000000101101100100000101010011101

658	112	00100110100111101011001100001110000001001011011101

664	118	10110110100001110011000110100110000000010101101101

703	138	11101100011100011011101101011001101101000000111001

760	168	01110111010110100011010110010101101110101101111110

696	145	00101010110011111000010001111000101101101110110010

654	126	11110001010011001000011001010111111011011010110010

652	142	01001100101110010010110010011111010001110001111011

693	127	11110101011011100110001101111110000011101001010100

574	121	10100000110001111101001000110101010101000100010001

778	142	10111110111100011010111001001001111011011011010000

751	144	11011100000111000001100101000010111110100111010111

811	139	10001110111111101011000011100111001100110001100101

717	139	01111010101010101001000101101110110111010000111100

676	148	01111001000111010010101110001010111011000000100011

739	143	00110111000101111010101001000001001101100110101111

717	143	00111100001110011000101111011000110110110010101010

656	129	01001000011111010011101100011011011000011110000010

523	112	10010110101001100100100001010010001101111100010001

715	142	10001100101100000001001111111100111100001101100011

637	145	11011111101111001100000000010001101100010011110100

662	172	01111101100010110101011001001001110110111110001101

785	130	10011011001101101000101110100010001110010011001110

700	148	11000101101101101001110100000111001100101111110110

733	140	11110100111101011100001100111010000101001010100110

573	120	01010110100010100100101010110110010011011001001010

562	131	01011000110111100010011001010101100010101001101011

761	162	11011111100101010110100011111000001011011001100111

687	157	11100001100011010011110010010110110011110111101101

554	107	00110000100111101110110100001011000010010010011100

542	115	01011000011001100110011101100001000010001001101011

533	118	11000010100100100000110010000101111001010100110101

591	111	11010000010100011101100000010110011110110110000001

837	143	01000100010011011110011111100110011010011111100110

577	130	00110010110010010010010011001001110111100001101001

719	130	10001101100110001010011011100010110001100101101100

524	122	00000101110001110101101100010111100000111001001101

713	140	01010000111000111011111110101111000110000110111000

656	124	11001110011001011110011100010000101001010011101000

658	144	11111001111101000011111011011100100101011010000110

636	142	11101011010111110011011100010100100001110000101010

597	104	00000111011000001001000010000110111011110001110110

602	132	11110100110101110001011010101110010101100000000000

551	122	10000101101010000000011111101001010011111000111000

737	154	01101010110011010110100011011011011110000100000110

772	168	01010011101110011010110010101010110101100101111110

738	169	10100111101101001000111001110001011111111101000010

741	143	00010111110001100010100100111110101111100111101010

533	86	00101000000000101101001101000111100001101001110100

576	126	00110101111110000001101001110111010001110001010001

519	121	01000000101010111100111000010010010010101011101001

721	145	10000001111101011000011111010110111101010100001010

784	170	01110101111100110110111110100110111100000110011001

596	132	00010000110110011001111100001010110111001001100001

828	126	10111010101100011010101101101010001101010011011010

632	136	11010111100101001011010000010010000011101111001101

609	130	01111011010011001011001011101100000110101100001000

529	113	00011000000011010000011101110101100010001111000000

898	181	11011111101101011010111110010110001111100000001111

754	173	11101001000011111101101011010001011111100101001011

605	115	01001010000000011001100001010100011100100101101111

663	124	00100100111001000110000111111101111010001010110100

766	155	01111100110111110010000001000111111010101100101111

601	123	10010000100110001000010000011011110110110111001011

651	101	10010100110000010111000111011011001000001111010100

662	130	11100110011110010001000101001010110011110011100010

687	141	01000001010011101001101111000000111111110111000110

612	148	11110101001010010111001010010101000111100100111001

495	121	01010011101001100011010000000110110010000000101111

725	131	11111000001100010100001101110101001111110011000100

614	136	10001001110011011000111001111000000011001101111001

508	115	10010010100011100101110011100101000000011110011001

762	137	10110110011101101100010011110110111011001000000110

661	102	10001010010110001110011011000101111000001010010010

703	147	00100011111001001001101011101010111101111001011011

629	134	01010111110110100011100001010011111010000001110100

534	129	01000100111100110100111011001000000101001011101011

625	126	10001001011100011111111010011110100100100001001001

617	140	11110100011011011101001010010000101011010001101011

685	123	11111000010010011010010000100011110111001100011100

771	170	11010101100101011001101110111101000111010110010101

644	142	01011001100010111111000011010010110101100100000101

623	133	01110010111010000001101100111010110001100011110001

596	117	11110010000110010110001011111010100100100000010000

601	114	00001110100100000110011000010111001010110010110001

756	153	01111000101001111110011001100100111001111110100101

757	131	10101110000101111011100101001101011011011000001101

645	136	11100011101111001101000001110110001010001010010101

688	139	11110001110100100110111100110101010000011111111010

431	102	10100000100000110001110100000000010101001101101001

656	133	11000011100000001110100001111100011111000101100011

777	131	10011010001111111110100101101100000001111110010101

807	156	11111001100101101010001011110101111000000100111111

610	118	01010101111000110011000110111100011001000011001010

690	121	00010001010101001111001101110010000110111010111101

616	117	00010100101000101010101000001101111011101101100101

539	103	00011110010001000111010100001010100011000010101010

822	134	10011100010110000011101111101011000101111101010111

639	112	00001001100010001011001110000011001011000011110011

743	140	00011110011011001000111001011011000101101110011111

511	116	00000000110111000101001010101000101011000111000010

577	117	10011001100110000101000010001101111101010010101100

723	171	00111011011101010111110110111101101110001001100000

715	138	10001101011011000111011011000111100101000110101110

781	135	00000000000111111010010000101111111001111111111111

683	125	01010100010111101010101110100110101001000101000011

646	109	10001000110100111100100101110010100000011001100111

617	135	00011111101100101101001000011100010001001111101001

755	141	01001010011101101110101000100001001100110110111111

779	130	11001000011101111010100101011111010111100001011100

902	166	11001110010011010000000111110111111010101101111111

806	153	11110101101100001011101101110001011011010011001111

624	118	11100001011000000100100101001111111111001011001101

434	97	01000110010101000100000010000010001101000101101000

403	76	01001000010000110100001001000000000101001000010111

736	146	00111100101010101110101000001001101111100111000111

650	119	10101010001001000010111000110101101011011011000101

592	124	01010011110010100111000110010010001100100110100010

402	109	00000101010101000100110010110000000011010101110000

712	141	00110101000101011011110101000100111101111111010100

485	101	11001000001011001100010000101000000100000110100110

724	127	10010011000011011010101010011111010000100100011111

560	107	10000010100100101000011000111100000100111101110010

711	127	10111101000110000011000111001011011011000100001101

549	91	00100000010000100100000101100111110011001101001110

428	103	00010011100000100001100110101100101100100100000000

688	138	00111110110101101001000100010100100110011111110100

576	109	11101001000100010100000111000100011101000010101010

648	127	00010100101110011011010010000011011100100011001011

727	132	10110000000010011101111011001011011110100011110010

692	128	11101000010101001111110011100110110001100001100101

580	128	01010101001010010100110001101110011100100001101101

654	142	01010101111001011011001010010010010111110010000011

771	157	01101111100110101000000011100100001111011110110111

725	148	10100111001100010111010010010010001111110110010101

549	88	10111000010011000101001000000110101011011011000100

682	127	00011011011110110001000001100110011111011011000001

654	157	01100101001110011100111111101001111000111000010010

799	156	01010111100100010010010111001011011001000111111111

827	170	10111010111111011101110110010110100110100011100100

697	145	11110111100010110100100010101110001011011111111000

559	102	11100000011001100010000010110111010011100101010000

469	101	10010101110000010101100000010101000010010111100100

860	168	10111011011110001100011011001111110111100111100010

528	107	11001000101100011101010101001100000100111010000100

704	119	10010100110111101100000111101100010000101010101111

576	125	10000001101110000101011100001010111001000100111100

708	140	11110010001101011001011110001111000100111000011110

727	148	01100111010010010010001011111100111111100111000000

713	138	11110000000111011110100101101100111011010000110011

482	98	01011100000000110011110110001001000000111000010110

730	155	11111001001111100000000011110111111101100100000101

856	166	00111001110110110101001111100011011010110111001101

719	148	00100011101000101011101111011000101101100110111011

578	147	01101011010110001001110110010001000110000110100001

616	111	11000110011110100010101100000110000111110000001011

484	87	10110000001000001001101110001001110000100000110100

712	145	01000111011011111011001100000100010011010101010111

815	156	10000101110110011011111011110001010111011011111100

591	106	00010100000100100110010011000101111001111101011110

676	146	11100001000111100110111111011000010011010001010111

663	123	01001010001111010010001000100011110000010010111110

685	141	11101001100011111010111101000010101000011110000011

684	131	10000011101111011100011001000110010000101011101110

689	146	01000111001011110010100000101111111010011011110011

905	169	10101111010110101110010110111111111010111101110000

796	155	11100000111100110111101101110111110010010101110100

870	146	10011101110010110111001110111010111000111011010110

625	101	10011000000101100000001001101111000101101110110010

656	145	01011000101110101101010011110011100011101010101100

910	193	01101101111001111001111011110111111101011010110111

563	125	01001001110010000011111110001110100011001110101000

715	168	01001111101111011110110100100101011000001001111001

876	183	00001011111111111101011001101010010111001110110110

711	139	11101100000110001001010100001101111011101111101100

745	148	11011111010110111000100100001001010101100110100101

595	146	01100111011100101101110001101000110001110111010001

636	96	10011010110000000010001100010000111011110000010110

523	124	01010101100010100011100001010000110101110111110010

431	102	00110001111100100100001101111000100001100000010000

592	118	11101000001001001001011001101010110100010101001100

709	130	01101010010010100010011001111011010011110000100111

580	107	11000010110010011001011000110110010000111000100100

665	138	00100110011001010101111110000010000011000111100110

694	136	01000101111110010010100101011010010110110011011110

598	112	00100110001000101001010011110101011001011000001111

639	138	00111000011101010111110100011001001001011100111101

573	123	01100011001000110110001001011110101010000101100010

472	103	11010010011000001101110001011001000010110110011000

728	133	10101100110011110110000110100101001000110101101101

702	165	01000101101010010110111100111101010111110010011011

688	148	10011111001101100001110000111011001100001101011101

716	149	10000110101101110101101001100100010101110110100101

586	125	10000001111101000111000110001101010101101111100000

534	105	11010011011101001011000001110001000001100011101000

724	137	11001110000011100111101011000110000011111110110011

870	148	00011010110110001001101101001111010111011111111110

559	121	10101100000101001111110010010011100100011000001011

616	127	00100100101100001000110111001011011110100000110010

579	127	00010011100001010000101111010000011011110010100001

540	135	01000110011011110001110101000000100101011101110100

660	146	00011010101011010101010000011010001010110110101111

675	124	00010111000100011001001001111100010111110011001100

840	152	10010101010101101011001101111101100110100110111111

628	127	10001111111101100000001110100000111000001010001001

688	113	11011100010001100110001000011111001110011010110101

855	170	11110110100111110010110010100110011010001101111111

696	133	10011111101110010010010000011110010000011111110010

554	122	01101101010100000010000111010001100100100101111010

688	165	11100111001101111101100100111111100110000001101000

886	169	11011011001010011110111110011010011110000111000101

608	121	00111011000001001101000111110000000001011111001101

640	110	10111101100100101111000000000110100011010011100110

707	145	11101110001101101110010010000100111110011110011000

525	98	00100000100001111100101001001110101101010011010000

714	137	01100110110101001011101100000111101110101010010100

758	170	11111011111011100111100111000001001110101100011101

689	144	11000000011111011111111100000110110100011110100001

674	131	00011011010110100000110001100111010101001100101111

564	129	11010011111001010011100101000000101100000110000011

430	85	11011110000001101001000001000000100100101010011000

703	146	11011111110100001001110010000100111101001001011111

719	156	11001111010111100001111100001100111010001111010010

512	115	10110111010000000100000000010101111110001100101001

734	164	11100100100110010001111111110101011110000000011011

816	159	11001110001110011001111100100011011010111010111001

584	114	10000000001001101111110100010001110011110010011101

775	178	11111000110111010011101011011001110110100100110011

385	92	00100010000111010001010000001001001001000010001010

596	117	01000011001000111110000101101100101101111000001101

820	159	10111110000001111111111001110001101101111001010101

598	131	11000011110110101101100001010010010010011100101101

499	126	01110011110000010001101001001011100100011100000101

821	163	11101110110111101011110010001101011111001011011010

633	137	11110011000000111000011110010001010100100100001101

514	101	01101010010100100111110000001010101000011001110100

639	136	11101001011101000110001110101001110100101010101000

555	135	01000010110111010000010111000000101110110001011010

551	131	10000100111011000111011010110001000010111100011001

757	168	00101011111010011101010111011100111001101100101101

498	144	01101101100101100101000010001100110110011001110001

617	79	11011000011000001010100111100100010000011010101110

654	141	01100111001000101110010001101101100010011111101111

606	138	01101111010111010110000010011011001000000100111000

762	160	10000101101110111101100111100101111011010101001100

736	123	10111110111100100011111000011110001100100011001100

728	156	11100101001110011011101110000011111010101101100000

550	128	00101111110011100100100001110001010100001010111000

592	124	11010101011000011000101010011001111100001100010100

676	129	01111110100010111111001001101110000011010000001010

697	145	11110101010001001110111011110001011100001111000001

718	144	11111100100110110100101001110010101001100111000010

793	150	11110101110000010010111011111100010011100011111111

698	142	10010010101110111110111100000000001110101101110000

597	109	10100010110100110001001001101101000001111001101101

649	129	00010001100011011100000111001111001101101111001010

625	119	11111000000001100011101001001000111010010101111101

546	122	10001111100111100111000000001100111010000000110000

720	137	11011111100000111011001111100101100001011001010010

642	122	10111111000000101101001010100000010101100011100001

492	88	00101001010010100101000000001010011100110010010101

558	130	00101100101001011000110101001001000110010100110100

688	142	00110010011111110010110101011011011110000000010001

569	99	00100000111000001110010000101111010101011000010111

686	129	10101100010001100101000110010010110110101101011110

546	107	11110011001100010010001110000010000011001000111000

449	83	00010010101001101110000000000100101000001001001111

795	174	10000110001111110100111011100100111111100100011011

395	68	00010100010111010010000010000010000100000011000000

838	167	01101010001100010110101111111110100111010100111101

630	139	01101111010011001100001110010000111001001001101010

682	139	11110001011110011101000011011011011000001101010101

539	104	00001000001101100010101010010100010111101011000001

792	162	11101011100110101010001001111011110111110101001000

730	135	10011101100101101100010100000010111001000011111111

542	89	10110100011001101111100000101101101000001010001100

650	151	11110111101001110000101100101000100101110110001100

814	150	10110111110001110011101011100100011000011101111111

720	142	11100000011110001001111010101100110100100111011111

787	169	01110100011011011100100110010111111110010111100011

790	152	10111111100101111000010110101011000000000111001110

825	155	10001110100110010111101101100101111011000110001010

734	152	10001100111111100100000110111000100111101110111100

786	119	10100000011100101000101101110111011011000111110010

776	184	11110011101101011111011000110001011111001001001011

438	90	11011010010100010001010000001000101000011010011001

829	123	10011110101100101010100111111110001101010010100100

626	136	01101010100110001101001100100000100101000001011111

625	119	10010000010111110011010000111010000110010110010011

471	120	01110001101010110011101010000010000011101000101001

802	143	11000010000100111100101101111100110011101111010110

662	119	00001011010011111010110101111000010001000000011110

463	107	10010101110100100000111001001001110101001000001010

617	109	11001110100010100111001100010100011000001000111100

477	92	11110000011101001000101010000100000100000111000010

689	154	01000011101100101000111111000100111111010011110001

883	169	11110000000110111011111110010111010110110101101111

553	115	11010010110001000111110100100011011000011100001000

698	113	10000100011000111110110111011101011000101001011101

557	141	01000101001010011000110100011001101011001111111001

608	125	11000101000000110001100100110010010110001111011011

697	138	10111101001110110110101100001000000110000001110111

670	140	10110010111011010111010110100100101010010100001100

436	111	01001100100111000000000010100001101010001010010001

723	111	10011000010000111000011110110001010101111011010100

590	128	10100111100000011110111000101000100011110011000001

679	130	10100110100011100111100000111010010011111011110010

514	127	01100101110010100001110000100100100111111011111100

660	122	11001000010011000111001101101010110010011100111010

626	133	10101010101101011101001101100101100000000001010001

544	128	00001000111011000011111001111100100010010100100011

664	140	00110111011010101100011001101000010011010100100111

692	154	11001011001111100111101010101101100100111110000100

422	88	01001000110000110001001001000000011000100101101000

747	167	11011001110111010011010110111001100101001110001110

480	110	11100001000011110110100000101101110010010000001100

647	127	10111011010010010000110010000111110101000111000010

664	166	10110011101101111101111001111001100100011011000001

746	141	11111000011111001111001011000011101010010101101100

542	122	00011110110001000101100011010000110101001010010011

677	136	10100000101001011101101111001011001011011000111011

596	131	01100101000100101110101111011001000011011000111011

666	109	10011000111010100010011000111010111100111000011100

599	127	11101100000111010000010011110101000110010010001100

746	135	10101101000110010010000111100111010010100101111001

612	146	01001011111000110100101001101101101100011101011001

775	164	11110011001011001111001010110010110100110100101111

680	119	11101010010000100011011000011101010000101110111111

785	150	10101000111001110000100110110111111101100110000011

534	107	10000001011100100101110111011010100101011010001100

636	149	01101100000001011101111110010101101100000000110101

591	126	11100101010100101000010001011100110111110110111000

795	135	10111000111100110011101100100000010101110011101111

533	111	10010101101010010000000011010100011011111000010011

619	136	01011110000100010101001101111000111000011100101000

535	96	10010100100010000100100000111111000111010010101100

658	152	11001011001011111111010100000001010111000010100001

450	85	10000000110101001001110000101110000011000001001010

711	146	01011101100011001010001011101011001110100000111011

520	100	11101000010010101010110001011000010011111100100000

828	174	01111011110010011101001110010011111010010110010101

510	125	00100101001110110111101000010010100100011101000010

701	148	11001001100010100101010110101010001110100110111101

628	116	00110010001001010110001101000100100100100111101110

729	151	11101011111100100100101100101111000111101001011010

719	149	01110101111100010011101001110011001000101111101101

722	144	00001001001011111000011100100110101100110111101011

720	126	00111110010100011000111000010100011010111001111110

673	131	10100000010111110001011110010010101011010000010111

562	105	00000010000001010110001011111010000011010001100011

707	140	11111110101000000101000011111011001100101010101101

784	179	10100111101101010111110111011110001111010100000011

435	97	00000000100001100001000110011101110000110111000010

694	146	01001001100011101000101011011010010111100101011110

571	122	11101001011001101101010010000111011000110000111001

701	149	01001100111010110111111100001010010010101111100010

497	144	01000001101011011111111010010000100000111111000001

636	140	00101110111010000111110011011101101000010101001101

421	77	10000000100000110011000010011011010001001100001000

637	143	01110011011001010101000001010011111100011011110101

