Rucsac: Solutie Random n-10 k-10000

Solutii:
V	G	Solutie

166	31	1011110101

74	15	1100000100

127	33	0111001010

114	23	0010110110

120	23	0001111101

163	34	1001010111

181	30	1111100001

106	19	1011100000

29	11	0001001000

100	18	1010110100

241	45	1111100111

115	27	1001011010

148	24	0001110011

84	18	1101010000

143	31	1110001010

154	36	1110001110

128	28	0010000111

152	34	1111000010

80	10	0000100010

82	17	1101000000

103	20	0000111110

183	29	1001110011

34	13	0010010100

94	24	0011111100

152	32	1110001101

175	33	1101110110

91	17	0110100100

153	24	1100101010

95	17	1000010101

180	36	0011110111

118	20	0011100001

230	40	1111100011

183	31	1111110001

68	6	1000110000

115	26	1010001010

88	25	1011010100

152	34	1111000010

120	24	0011100010

155	21	0100100011

100	26	0011010101

157	30	1011110010

162	38	1111001010

116	30	1111010100

150	26	0000111111

124	16	1000100101

138	23	1010110010

141	31	1101001010

145	32	1110011010

163	33	1010000111

134	33	1011001010

124	31	1001001110

89	11	0000100101

72	11	0100110100

81	18	0011101000

166	38	0101011111

128	32	1010011110

78	17	0010001001

132	18	1001100001

52	7	0010100000

183	33	1101111101

44	6	0000110100

82	11	0000110010

73	14	1100001000

99	14	0001110001

115	12	1000110001

131	21	1000000011

211	45	1111011011

80	21	0010001010

49	7	0000010001

173	38	1001011111

154	37	1101011110

121	32	0110011110

138	33	0001011111

148	35	0011011011

131	23	1110000001

78	18	0001011001

193	35	1111111001

93	18	0110110100

126	30	1011010010

184	32	0101101011

159	26	1100000011

131	21	1000000011

138	35	0111011101

183	36	1101101110

187	45	0111011111

191	38	1110000111

133	30	0011110110

115	27	1001011010

73	14	1100001000

176	29	0101110011

120	22	0010101101

145	24	1001110101

115	29	1111011000

58	17	0101000100

145	32	1110011010

10	4	0000001000

110	16	1100000001

126	20	1000100110

112	25	0111110100

100	29	0011000110

164	30	1011100101

72	22	0110011100

106	19	1011100000

164	27	1110100010

152	32	0110111110

176	32	1110111010

148	26	0111110001

138	32	0010001111

154	22	1100110101

88	25	1011010100

125	16	1000111001

156	34	0101010111

149	28	1010110110

99	14	0001110001

75	11	0100000001

171	37	1001001111

70	14	0010010001

190	26	1100100011

96	20	1000011010

105	24	1000001110

103	20	1000001101

150	32	1101001101

183	31	1111110001

135	31	1011010101

86	24	1011000100

148	25	0000101111

119	30	0111010010

90	17	0101111000

86	16	0100000101

147	30	1111110100

129	29	1011111100

91	15	0000100110

174	26	1000111011

116	15	0100101001

210	45	1111000111

183	30	1000101111

116	28	1001010110

113	22	1010001001

87	20	0011000001

159	32	1010111110

57	10	0000001001

112	20	1100000010

101	16	0000111101

113	26	1001001010

126	31	1010001110

162	38	1111001010

173	28	1110100101

99	19	0111100000

157	32	1001111110

155	25	1100111010

92	15	1000001001

94	24	0011111100

136	27	1101111100

60	11	0001101000

116	23	1011101000

82	13	0110110000

107	25	1000011110

131	29	0011100110

10	4	0000001000

94	22	1101011000

67	17	1010000100

242	45	1111111011

107	27	0101000110

210	45	1111000111

191	39	1101010111

162	33	1001011011

104	22	0101001001

30	12	0001000100

194	34	1001110111

128	28	0010000111

176	32	1110111010

95	16	1001101000

73	15	0011110000

115	29	1111011000

60	15	0000000110

163	39	1111000110

137	35	1011010110

119	28	0110011101

129	34	0111011010

79	18	0010000101

70	21	0110001100

203	32	1100110111

204	38	1001111111

201	31	1100100111

74	15	1100000100

142	22	1001101001

103	20	1000001101

223	44	1011101111

196	40	1111110110

143	28	1110011001

171	28	1101100101

105	19	1010010001

122	29	0111111100

78	21	0001001010

72	18	0010010010

88	20	0100000110

200	30	1100101011

204	40	1111111101

175	27	1000110111

105	23	0101000101

185	33	1110111101

98	29	1011011100

112	17	1100010001

31	0	0000100000

113	17	1101100000

87	24	1011011000

76	9	1000101000

222	38	1110100111

107	17	0001101001

144	26	1001101010

171	28	1101100101

143	28	0101000011

96	22	0101000010

223	38	1110111011

139	29	0011101101

160	32	1001001011

154	36	1110001110

197	36	0111110011

138	38	0111001110

114	29	1111000100

23	10	0000011100

19	7	0001000000

177	41	0111010111

79	11	1000110100

101	19	0000101110

121	21	1100000101

88	10	0000101001

80	24	0111011000

179	35	0011111011

143	34	1011001101

190	40	0011111111

87	14	1000101100

115	19	1100101100

187	34	0101110111

107	21	0000000111

107	27	1110011100

148	28	0101111101

174	39	0111001011

61	15	0000011010

124	22	1101100100

155	29	1011100010

79	24	0111000100

138	24	0101110101

67	17	1010000100

134	22	1001100010

70	19	0000001110

154	31	1000011111

185	36	1110101110

67	18	1001010100

93	16	0000110110

153	24	1100101010

183	34	1111100010

94	24	0011111100

86	20	1100011100

145	24	1001110101

40	16	0001001100

119	24	0010010011

183	34	1111100010

196	34	1010110111

146	27	1001111010

136	25	1111110000

58	13	1010010000

92	23	0011101100

99	25	0011011001

115	23	0001000011

132	18	1001100001

122	26	0010101110

42	16	0010001100

111	24	0111111000

124	27	0010111110

157	32	1001111110

83	19	0011111000

118	22	0001101101

202	35	1011100011

61	6	0100110000

136	24	1000101110

126	32	1001011110

107	23	1010010010

96	17	1001100100

96	16	0000000011

173	40	1111011101

168	38	0110011111

203	32	1100110111

91	23	0010011101

126	31	1010001110

144	23	1001111001

152	21	1100100101

154	36	1110001110

114	21	1100010010

176	29	0101110011

150	32	1101001101

59	16	0110001000

99	17	0001100010

110	27	0110011010

134	18	1010100001

147	24	1010110101

131	23	1110000001

110	16	0100110010

159	28	0010100111

189	38	1101000111

192	33	1001100111

80	22	0001011010

107	21	0000000111

87	20	0011000001

152	33	1101011101

171	31	1100011011

190	26	1100100011

71	10	0100111000

30	12	0001000100

64	12	0010111000

54	8	0010110000

223	44	1011101111

150	28	0110111101

103	22	1001000010

115	26	1010001010

152	34	1111000010

102	30	0011010110

107	24	0101010101

133	30	1011000101

138	23	0110100101

162	27	1101100010

87	14	1000101100

107	24	0101010101

176	28	0110100011

110	19	0001110101

89	21	0011010001

93	22	1101000100

101	18	0001110010

84	19	1100001100

163	29	1011101001

119	31	0110001110

141	28	1101011001

114	21	1100010010

101	19	0000101110

103	20	0000111110

182	40	1011000111

126	34	1111011100

138	25	1000111110

122	25	1011000001

127	27	0010001011

92	23	0011101100

105	23	1001010010

171	28	1101100101

216	44	0111101111

129	28	0010011011

129	23	0101110010

166	34	1011100110

103	26	1101001100

136	23	1001110010

110	16	0100110010

203	43	1110011111

136	25	1111110000

86	16	0100000101

23	10	0000011100

60	17	0110000100

89	28	0111001100

125	22	1101111000

49	12	0110000000

136	21	1000111101

135	26	0100000111

143	26	1000011011

153	27	1001101101

173	28	1110100101

97	21	1000010110

119	28	0110011101

187	33	0110100111

182	40	1011000111

111	24	0111111000

67	17	1010000100

172	25	1000101011

152	34	1111000010

215	41	1011110111

71	16	0001101100

63	24	0011011100

175	40	0111000111

54	8	0010110000

117	26	0111010001

99	19	0111100000

146	23	1010111001

84	19	1100001100

100	29	0011000110

143	31	1110001010

212	46	1111010111

113	26	1001001010

87	14	1000101100

138	21	0000100111

92	23	0011101100

107	17	0001101001

76	17	0001001001

195	37	0101101111

93	16	0000110110

138	24	0101110101

117	31	0101001110

89	22	0010001101

173	36	1011010011

70	18	0001010010

122	26	0010101110

154	35	1111010010

174	31	1110101010

193	35	1111111001

124	28	1001011101

204	43	1111101110

166	28	1110110010

109	24	0110010101

110	22	1010111100

167	30	0011100011

141	31	1101001010

203	32	1100110111

143	26	1000011011

117	29	0111000010

195	33	1010111011

82	19	0011100100

179	35	0011111011

112	34	0011011110

41	11	0100010100

88	20	0100000110

141	16	1100100001

52	19	0011011000

105	25	1111010000

127	20	1000111010

158	34	0110010111

196	40	1111110110

124	28	1001011101

150	28	1001000011

157	31	1010101110

171	39	1111001101

146	29	1111111000

157	34	1111111100

117	24	1011100100

64	12	0010111000

96	17	1001100100

125	16	1000111001

95	16	1001101000

183	32	1110101101

31	0	0000100000

195	33	1010111011

148	24	0001110011

176	30	0100101111

124	16	1000100101

31	12	0001011000

146	25	0111100001

42	15	0011010000

148	35	0011011011

153	25	1011100001

105	25	1111010000

140	22	0000110111

85	15	0100001001

21	7	0010000000

114	23	0010110110

136	25	1111110000

77	20	1011010000

163	34	1001010111

193	33	1001111011

169	30	1100001011

71	10	0100111000

155	31	1001101110

183	28	1010100011

171	33	0010111111

126	32	1001011110

92	23	0011101100

124	21	0100000011

70	16	0000011101

94	18	0101000001

105	19	1010010001

145	23	1010100101

230	40	1111100011

175	32	1110100110

152	31	1111010001

155	32	0110001011

166	37	0110001111

166	26	0100100111

107	24	0101010101

157	39	0011001111

165	34	1010010111

138	32	0010001111

159	32	1010111110

41	11	0100010100

66	5	1000100000

141	27	1110001001

54	8	0010110000

186	32	0110101011

133	30	1011000101

60	18	0101010100

105	15	1100100100

190	40	0011111111

76	17	0001001001

112	23	1001000101

95	17	1000010101

142	28	0110110110

63	12	0010100100

129	22	0110100010

169	35	0111111101

138	32	0010001111

60	11	0001101000

91	12	0000110101

174	28	1110111001

112	20	1100000010

178	29	0110110011

49	14	0100001100

154	25	1100100110

131	25	1100001101

145	30	0100001111

42	15	0011010000

122	23	0010111101

116	24	1010010101

98	22	0110000010

101	14	0010110001

101	18	1001000001

119	17	0100110101

204	36	1011110011

88	20	0100000110

78	21	0001001010

232	41	1111110011

114	23	0010110110

133	26	1100011101

181	30	1111100001

146	27	1001111010

138	33	0001011111

84	18	1101010000

164	22	1000110011

23	8	0010010000

173	43	1111001110

122	21	1100011001

188	37	1101001011

157	30	0111100101

101	20	0111110000

72	22	0110011100

103	22	1001000010

179	35	0011111011

140	28	0101110110

157	22	0100110011

166	28	1110110010

49	7	0000010001

146	26	1010101010

82	19	0011100100

99	28	0011001010

91	25	0011010010

52	7	0010100000

96	16	0000000011

96	17	1001100100

94	21	1110001000

127	30	0111011001

81	23	0001010110

75	19	1011000000

138	35	0111011101

127	22	1110111000

28	5	0100000000

144	32	1110000110

30	12	0001000100

143	34	0011111110

78	12	0101100000

118	20	0011100001

174	28	1110111001

66	16	1010001000

137	35	1011010110

202	35	1011100011

102	30	0011010110

143	23	1001100101

152	36	1101001110

159	40	0011011111

197	36	0111110011

157	22	0100110011

60	12	0000010101

174	32	1101111010

96	22	0101000010

223	38	1110111011

42	15	0011010000

160	28	0010111011

115	23	0001000011

133	26	1100011101

234	43	1110111111

125	26	1100010110

117	27	0110001101

158	28	0001111011

57	10	0000001001

68	17	0001000010

150	30	0111110010

138	23	0110100101

173	38	1001011111

145	21	1100110010

21	9	0000001100

187	45	0111011111

161	27	1100010011

110	27	0110011010

145	29	1111100100

162	33	1001011011

140	22	0000110111

125	21	1110101000

60	11	0001101000

207	40	0111111011

144	32	1110000110

107	17	0001101001

211	33	1110100011

89	15	1000111100

58	15	1000011100

88	16	0101101000

76	17	0001001001

176	35	1011111101

130	29	0010010111

161	27	1100010011

197	36	0111110011

230	40	1111100011

156	26	1100110110

177	34	0011101011

130	29	0010010111

184	41	1011010111

75	19	1011000000

59	14	0000001010

135	31	1011010101

76	17	0001001001

159	34	0111100110

192	35	1111100101

77	21	1010001100

110	33	0011001110

0	0	0000000000

103	19	1001010001

86	16	1000010010

65	11	1100010000

192	38	1110011011

144	27	1000010111

163	39	1111000110

125	26	1100010110

58	15	1000011100

168	38	0110011111

150	30	1111000001

105	24	1000001110

121	32	0110011110

77	22	1001011100

126	34	1111011100

138	23	1010110010

129	24	0100101110

174	32	1101111010

127	33	0111001010

170	27	1101101001

78	12	0101100000

115	27	1001011010

197	36	0111110011

73	15	0011110000

149	28	1010110110

106	19	1011100000

94	19	1000001010

143	23	1001100101

119	26	0000011111

150	30	0111110010

176	30	0100101111

94	16	1000011001

68	15	0000001101

201	43	1101011111

166	31	1011110101

28	5	0100000000

126	23	1101110100

120	26	0001101110

126	17	1000110101

194	34	1001110111

123	15	1000101001

122	25	0011110010

165	30	1011111001

118	28	1010010110

190	40	0011111111

113	17	1101100000

184	32	0101101011

194	39	1111100110

153	32	0101001011

109	23	0111101000

110	18	0010100101

204	36	1011110011

166	30	1100111110

127	30	0111011001

19	7	0001000000

192	35	1111100101

183	40	1011011011

109	28	0101010110

51	11	0000010010

51	15	0100011100

58	15	1000011100

142	29	1101010101

176	40	0111011011

148	26	0111110001

131	26	0011110101

147	30	1111110100

173	43	1111001110

128	28	0010000111

107	17	0001101001

148	25	0000101111

156	37	1110011110

118	19	0100101010

152	34	1111000010

99	17	0001100010

115	12	1000110001

154	33	0101000111

115	23	0001000011

109	23	0111101000

193	39	1110010111

184	32	0101101011

60	12	0000010101

195	35	0111100011

89	23	0001011101

135	30	1100011110

108	21	0000011011

135	28	1110010010

108	26	0110001010

140	28	0101110110

144	27	1000010111

156	29	0111101001

159	31	0111110101

84	12	1000010001

66	16	1010001000

185	33	0101100111

155	25	1100111010

189	38	1101000111

32	13	0001010100

153	24	1100101010

125	29	0111001001

125	27	0001001011

124	33	1111001100

192	38	1110011011

143	28	0101000011

184	32	0101101011

73	15	0011110000

176	28	0110100011

137	23	0101111001

181	32	1101101101

80	18	0010011001

191	34	1111101001

142	28	0110110110

124	26	1011010001

77	15	0100000010

133	22	1000010011

185	35	1111110010

92	23	0011101100

127	30	0111011001

223	38	1110111011

109	24	0110010101

127	30	0111011001

112	23	0001110110

174	34	1011101101

138	25	1000111110

138	31	0011010011

89	21	0011010001

115	27	1001011010

84	20	0011110100

114	24	1001010101

119	30	0111010010

93	22	1101000100

169	35	0111111101

110	22	1010111100

175	27	1000110111

133	30	0011110110

181	39	1011001011

70	20	0111010000

172	31	1101101010

99	14	0001110001

142	29	1101010101

139	27	1101001001

94	16	1000011001

163	29	1011101001

89	26	0001001110

173	29	1101110101

116	15	0100101001

147	35	0011000111

120	21	0011110001

130	35	0111010110

88	20	0100000110

107	27	1110011100

173	28	1110100101

155	29	1011100010

196	34	1010110111

49	13	0101010000

52	19	0011011000

148	31	0101101110

53	20	0011010100

110	33	0011001110

120	21	0011110001

95	22	1110000100

169	30	1100001011

164	37	0101001111

211	33	1110100011

141	27	0110111010

107	21	0000000111

159	28	0010100111

81	25	0111010100

122	24	1100001010

73	14	1100001000

85	12	1001100000

96	20	0100001101

70	19	0000001110

150	28	1001000011

129	23	0101110010

49	12	0110000000

152	30	1000001111

172	28	1101111001

159	31	0111110101

124	28	1001011101

113	17	1101100000

35	5	1000000000

197	36	0111110011

204	43	1111101110

117	26	0111010001

82	11	0000110010

185	44	0111001111

23	10	0000011100

169	33	0001111111

11	5	0000000100

80	24	0111011000

127	33	0111001010

70	19	0000001110

73	14	1100001000

72	11	0100110100

99	15	0000101101

60	11	0001101000

103	20	0000111110

110	16	1100000001

168	35	1011110110

222	39	1101110111

50	7	0001100000

137	27	0100010111

138	27	1110111100

170	27	1101101001

87	14	1000101100

204	37	1010101111

156	27	0001101011

61	15	0000011010

75	15	1100011000

49	12	0110000000

167	32	0001101111

189	34	0110110111

162	23	1110100001

112	34	0011011110

94	21	1110001000

107	27	1110011100

87	16	0100011001

140	33	0010011111

161	35	1111000101

138	23	1010110010

122	29	0111111100

42	16	0010001100

89	11	0000100101

128	32	1010011110

179	35	0011111011

183	31	1111110001

49	7	0000010001

91	15	0000100110

183	40	1011011011

23	8	0010010000

71	10	0100111000

157	28	0001100111

106	22	0110001001

203	43	1110011111

112	23	0001110110

146	26	1010101010

107	21	0000000111

160	32	1001001011

122	25	1011000001

194	39	1111100110

70	22	0101011100

162	33	1001011011

84	20	0011110100

156	26	1100110110

70	10	0100100100

128	34	0111000110

166	28	1110110010

164	35	0111000011

129	19	0110110001

78	6	0000100001

108	20	1011110000

140	22	0000110111

96	20	1000011010

114	23	0010110110

128	21	1000110110

159	28	0010100111

184	32	0101101011

144	27	1000010111

98	17	1010100100

131	29	0011100110

189	38	1101000111

68	19	0111000000

94	21	1110001000

105	22	1010000010

57	10	0000001001

146	27	1001111010

187	45	0111011111

77	12	0100010001

119	24	0010010011

99	13	0010100001

125	18	0101100001

80	18	0010011001

87	12	1010100000

88	16	0101101000

128	34	0111000110

21	8	0001010000

148	27	0110101101

111	22	1001001001

94	24	0011111100

114	21	1100010010

158	30	0111111001

162	23	1110100001

213	34	1110110011

110	19	0001110101

153	27	1001101101

180	35	1100001111

178	29	0110110011

185	36	1110101110

117	25	0000001111

130	25	0011111001

127	20	1000111010

192	27	1100110011

89	15	1000111100

30	6	0100010000

107	24	0101010101

125	26	1100010110

168	35	1011110110

88	16	0101101000

98	17	0000010011

142	32	1101000110

108	22	1001111100

71	10	0100111000

171	28	1101100101

124	16	1000100101

122	23	0010111101

157	32	1001111110

174	32	1101111010

174	28	0101100011

60	12	0000010101

95	17	1000010101

95	20	1000000110

60	12	0000010101

107	23	1010010010

127	16	0000100011

124	33	1111001100

101	22	0101111100

161	35	1111000101

152	33	1101011101

89	22	0010001101

178	33	1101000011

152	34	1111000010

61	6	0100110000

140	24	0110110101

59	17	0101011000

90	17	0101111000

99	25	0011011001

164	27	1110100010

67	18	1001010100

119	25	1011110100

98	17	0000010011

63	24	0011011100

92	15	1000001001

80	12	0110100000

125	27	0001001011

117	24	1011100100

70	20	0111010000

191	34	1111101001

126	31	1010001110

253	50	1111111111

38	9	0100001000

130	29	0010010111

58	13	1010010000

98	17	1010100100

175	33	1101110110

78	18	0001011001

107	23	1010010010

130	29	0010010111

171	33	0010111111

163	36	1111010101

45	9	1000001000

155	32	0110001011

130	28	0011101010

92	21	1101001000

140	28	1101000101

128	31	0111010101

151	20	1100101001

129	28	0010011011

59	16	0110001000

208	41	0111110111

106	15	1100111000

70	19	0000001110

68	17	0001000010

94	21	1110001000

111	28	0110010110

146	23	1010111001

76	9	1000101000

71	14	0011100000

144	26	1001101010

219	37	1101101011

128	29	0001010111

134	20	1000101101

108	29	0011001101

171	35	1011000011

125	27	0001001011

173	43	1111001110

88	20	0100000110

161	35	1111000101

23	10	0000011100

118	22	0001101101

136	24	1000101110

211	33	1110100011

117	29	0111000010

144	23	1001111001

109	22	0000010111

215	41	1011110111

125	19	1000101010

66	13	0001000001

241	45	1111100111

84	12	1000010001

112	17	1100010001

98	25	0011000101

123	21	1101101000

59	17	0101011000

109	24	0110010101

160	28	0010111011

123	22	1100010101

152	34	1111000010

131	29	0011100110

122	25	1011000001

48	11	1000010100

109	24	0110010101

78	17	0010001001

131	23	1110000001

135	22	0101101001

21	8	0001010000

105	21	1000011101

127	18	0110100001

125	16	1000111001

120	21	0011110001

124	28	1001011101

134	24	1111100000

130	28	0011101010

131	24	1101010001

116	27	1010000110

58	17	0101000100

157	33	0110011011

100	25	0100011110

101	18	1001000001

87	19	0100001010

147	39	1011011110

211	34	1101110011

160	34	0111111010

34	13	0010010100

78	6	0000100001

105	22	1010000010

115	18	1101110000

107	16	1100110100

146	33	1110010110

33	12	0010011000

116	30	1111010100

128	21	1000110110

213	36	1100111111

65	17	1001000100

89	21	0011010001

96	17	1001100100

132	18	1001100001

176	35	1011111101

68	15	0000001101

72	18	0010010010

19	7	0001000000

135	26	0100000111

98	18	1001110100

94	18	0101000001

209	33	1101100011

111	28	0110010110

157	30	1011110010

103	24	1111000000

94	21	1110001000

110	18	0010100101

103	19	1001010001

128	31	0111010101

94	18	0101000001

91	18	0101110100

136	26	1110101100

241	45	1111100111

191	39	1101010111

165	40	1111010110

98	25	0011000101

128	28	0010000111

169	38	0111101110

162	24	1101110001

112	23	0001110110

42	5	0000100100

66	5	1000100000

68	14	0001010001

147	29	0110010011

117	27	0110001101

193	38	1111101010

131	24	1101010001

130	25	0011111001

93	27	0010011110

152	30	1000001111

125	26	1100010110

151	20	1100101001

117	24	1011100100

61	23	0011001100

74	15	1100000100

138	27	1110111100

77	22	1001011100

83	19	0011111000

82	17	1101000000

150	24	0010110011

110	22	0001100110

174	32	1101111010

87	12	1010100000

134	20	1000101101

169	32	0010101111

147	31	0100011111

76	17	0001001001

110	24	0111100100

150	31	0110101110

136	25	1111110000

124	33	1111001100

155	31	1001101110

126	20	1000100110

69	18	1010010100

143	31	1110001010

108	29	0011001101

156	29	0111101001

162	24	1101110001

80	14	0100101100

31	12	0001011000

113	28	1111001000

105	25	1111010000

145	30	0100001111

89	23	0001011101

88	16	0101101000

72	18	0010010010

96	20	0100001101

185	29	1010110011

98	22	0110000010

176	30	0100101111

163	33	1010000111

120	22	0010101101

65	13	0010110100

49	7	0000010001

141	27	0110111010

157	34	1111111100

12	5	0000011000

87	19	0100001010

154	25	1100100110

160	34	0111111010

184	32	0101101011

68	17	1010011000

110	24	0111100100

199	42	1101001111

203	43	1110011111

60	11	0001101000

52	9	0000101100

78	10	1000111000

152	33	1101011101

99	19	0111100000

166	31	1011110101

112	23	0001110110

201	41	1111010011

113	17	1101100000

129	25	0011100101

93	22	1101000100

148	25	0000101111

108	18	0001100101

148	31	0101101110

102	30	0011010110

41	4	0000101000

21	9	0000001100

108	27	0101011010

241	45	1111100111

175	44	1111011110

119	25	1011110100

128	34	0111000110

58	11	0000000101

193	39	1110010111

148	27	0110101101

136	27	1101111100

109	22	0000010111

117	20	1100111100

113	22	0010111010

61	23	0011001100

193	32	1010101011

165	40	1111010110

113	22	0010111010

208	41	0111110111

128	24	0011101001

192	38	1110011011

147	24	1010110101

128	28	0010000111

159	28	0010100111

162	32	1010001011

190	26	1100100011

98	22	0110000010

150	32	1101001101

109	18	0001111001

62	12	0001111000

53	20	0011010100

169	32	0010101111

157	28	0001100111

181	32	1101101101

154	33	0101000111

97	16	1010101000

127	22	1110111000

126	22	1110100100

121	21	1100000101

51	13	0110010000

116	24	1010010101

70	16	0000011101

88	17	0100010101

98	25	0011000101

146	27	0101101101

161	29	0010110111

96	16	0000000011

31	0	0000100000

166	31	1011110101

129	34	0111011010

201	41	1111010011

204	38	1001111111

178	33	1101000011

108	12	0100110001

102	30	0011010110

139	26	0110101010

32	12	0010000100

174	34	1011101101

87	12	1010100000

152	29	1001010011

222	39	1101110111

94	10	1100100000

41	4	0000101000

164	24	1110110001

123	25	1100000110

191	32	1001101011

150	26	0000111111

193	38	1111101010

131	25	1100001101

126	28	0001000111

219	37	1101101011

93	22	1101000100

225	45	1011111111

70	14	0010010001

204	37	1010101111

153	25	1011100001

177	33	1110110110

101	29	0011011010

48	11	1000010100

77	10	1000100100

156	33	0110000111

156	34	0101010111

78	18	0001011001

83	23	0010010110

120	28	0111101100

109	23	0111101000

120	28	0111101100

141	31	1101001010

142	29	1101010101

148	23	0010100011

191	38	1110000111

70	21	0110001100

115	23	0001000011

96	20	1000011010

131	21	1000000011

152	32	0110111110

219	37	1101101011

93	16	1000000101

89	28	0111001100

125	16	1000111001

131	21	1000000011

155	31	1001101110

143	31	1110001010

38	9	0100001000

160	28	0010111011

171	35	1011000011

30	6	0100010000

93	22	1101000100

240	44	1111101011

161	35	0111110110

108	12	0100110001

142	26	1000000111

106	19	1011100000

126	30	1011010010

137	35	1011010110

126	22	0100010011

50	18	0011001000

61	6	0100110000

52	9	0000101100

82	22	0010011010

117	29	0111000010

124	28	1001011101

75	15	1100011000

126	31	1010001110

129	23	0101110010

166	26	0100100111

79	16	0100010010

126	32	1001011110

77	20	1011010000

117	27	1010011010

101	17	0010100010

166	28	1110110010

103	18	0010110010

41	4	0000101000

134	19	1001110001

100	18	1010110100

90	17	0101111000

96	22	1110011000

91	17	0110100100

164	22	1000110011

166	36	0111010011

133	29	1100001110

155	32	0110001011

109	22	0000010111

118	28	1010010110

168	27	0100110111

114	29	1111000100

47	12	0101000000

168	38	0110011111

103	22	0110111100

80	22	0001011010

101	18	1001000001

147	24	1010110101

133	22	1000010011

11	5	0000000100

127	19	0101110001

65	17	1001000100

242	45	1111111011

118	24	1011111000

120	20	1100001001

192	27	1100110011

215	41	1011110111

194	33	1010100111

161	35	0111110110

148	26	0111110001

51	15	0100011100

182	40	1011000111

30	6	0100010000

23	10	0000011100

221	38	1101111011

124	33	1111001100

118	19	0100101010

127	28	1011101100

159	28	0010100111

176	28	0110100011

28	5	0100000000

136	26	1110101100

126	30	1011010010

131	29	0011100110

138	33	0001011111

124	22	1101100100

111	28	0110010110

162	35	1111011001

105	27	1101011100

46	10	1000000100

153	32	0101001011

139	23	0110111001

112	17	1100010001

41	4	0000101000

90	17	0101111000

125	21	1110101000

103	18	1010000001

114	24	1001010101

124	29	1011000010

164	29	1100101110

49	14	0100001100

160	34	0111111010

192	35	1111100101

160	32	1001001011

101	18	1001000001

160	23	1101100001

77	21	1010001100

134	19	1001110001

60	15	0000000110

138	35	0111011101

162	32	1010001011

204	43	1111101110

175	44	1111011110

167	30	0011100011

133	29	1100001110

47	10	1000011000

230	42	1101101111

108	15	0100100010

94	16	1000011001

167	34	1011111010

137	27	0100010111

152	30	1000001111

98	22	0110000010

76	9	1000101000

215	41	1011110111

99	14	0001110001

168	38	0110011111

88	17	0100010101

67	17	1010000100

145	21	1100110010

77	22	1001011100

152	29	1001010011

109	22	0000010111

79	11	1000110100

2	1	0000010000

31	11	0010001000

96	11	1100110000

71	14	0011100000

109	28	0101010110

57	16	0101001000

49	13	0101010000

147	31	0100011111

128	32	1010011110

119	32	0101011110

115	27	1001011010

